83;45;141;143;land;true;plains;1
84;90;127;149;land;false;plains;3
85;29;79;108;sea;true;ocean;0
86;40;68;84;sea;true;ocean;0
87;139;46;83;sea;false;ocean;0
88;58;118;186;sea;true;ocean;0
89;29;27;77;lake;false;ocean;0
90;122;130;155;sea;false;ocean;0
91;43;154;240;sea;true;ocean;0
92;146;119;139;land;false;plains;8
93;148;88;69;land;false;plains;7
94;193;205;237;land;false;plains;7
95;63;114;198;land;false;plains;7
96;46;122;192;sea;true;ocean;0
97;126;111;188;land;true;plains;8
98;24;71;115;sea;true;ocean;0
99;81;105;173;sea;false;ocean;0
100;37;61;153;sea;false;ocean;0
101;191;162;192;land;true;plains;7
102;86;98;187;sea;true;ocean;0
103;159;224;27;land;true;plains;1
104;61;126;163;sea;true;ocean;0
105;23;27;55;sea;true;ocean;0
106;186;118;233;land;false;desert;4
107;190;90;90;lake;false;unknown;0
108;117;122;156;sea;true;ocean;0
109;32;79;41;sea;true;ocean;0
110;231;137;137;land;true;desert;4
111;52;20;48;land;true;desert;4
112;228;80;191;land;false;plains;8
113;127;180;172;sea;false;ocean;0
114;105;234;129;sea;true;ocean;0
115;98;49;92;land;false;city;4
116;49;98;16;land;true;plains;1
117;69;63;253;lake;true;unknown;0
118;44;86;104;sea;true;ocean;0
119;9;38;83;sea;true;ocean;0
120;164;47;29;land;true;desert;4
121;225;135;150;land;false;plains;3
122;75;126;203;sea;true;ocean;0
123;133;156;189;land;false;plains;7
124;137;69;184;land;false;desert;4
125;200;190;122;land;false;desert;4
126;210;121;91;land;false;city;3
127;146;41;59;land;false;plains;3
128;240;225;120;land;false;desert;4
129;111;141;186;land;true;plains;1
130;53;55;58;land;false;plains;9
131;238;199;199;land;false;plains;4
132;86;166;227;land;true;plains;8
133;61;155;220;land;false;snow;8
134;167;82;205;land;true;plains;1
135;86;66;101;land;false;desert;4
136;146;146;11;land;false;badlands;3
137;84;240;28;land;true;plains;1
138;136;172;193;sea;false;ocean;0
139;5;254;103;land;false;plains;1
140;91;173;236;sea;true;ocean;0
141;70;64;96;sea;true;ocean;0
142;70;64;97;land;false;snow_mountain;1
143;27;78;162;sea;true;ocean;0
144;47;40;226;land;false;plains;8
145;34;55;211;sea;false;ocean;0
146;60;50;102;land;true;plains;8
147;200;193;228;sea;false;ocean;0
148;109;107;161;sea;false;ocean;0
149;124;120;230;land;true;plains;8
150;63;84;124;land;false;plains;8
151;31;41;114;land;true;hills;1
152;57;40;212;sea;true;ocean;0
153;31;41;115;sea;false;ocean;0
154;202;39;184;land;true;plains;1
155;26;61;115;lake;false;unknown;0
156;90;76;195;sea;true;ocean;0
157;63;226;201;land;false;plains;4
158;39;45;89;land;false;plains;8
159;230;236;54;land;false;plains;3
160;178;129;129;land;false;badlands;4
161;117;117;94;land;false;volcanic_rock;3
162;186;101;225;land;true;plains;9
163;30;46;25;land;false;dense_forest;3
164;100;132;130;land;false;plains;4
165;217;223;93;land;false;hills;4
166;95;94;25;land;false;plains;9
167;155;189;187;land;false;city;4
168;113;66;66;land;false;badlands;4
169;52;101;174;sea;true;ocean;0
170;103;134;152;sea;false;ocean;0
171;112;155;151;land;true;plains;9
172;41;53;72;sea;true;ocean;0
173;8;96;52;land;false;plains;1
174;136;172;187;sea;true;ocean;0
175;155;79;207;lake;false;plains;0
176;136;55;15;land;false;plains;3
177;53;121;114;land;false;plains;3
178;62;127;200;lake;false;unknown;0
179;29;69;56;land;true;hills;4
180;19;135;194;land;false;volcanic_rock;3
181;0;18;68;lake;false;unknown;0
182;200;23;13;lake;false;unknown;0
183;242;170;99;land;false;mountain;4
184;180;224;63;land;true;mountain;3
185;28;117;111;land;false;forest;4
186;71;155;235;lake;false;unknown;0
187;234;178;37;lake;false;mountain;0
188;114;91;33;land;false;volcanic_rock;3
189;65;98;87;land;true;hills;4
190;232;199;118;land;false;plains;4
191;47;162;145;lake;false;plains;0
192;191;17;160;lake;false;unknown;0
193;232;217;179;land;false;plains;4
194;152;17;150;lake;false;unknown;0
195;26;139;218;land;false;plains;8
196;70;55;219;land;true;city;8
197;217;100;160;lake;false;unknown;0
198;198;205;190;land;true;hills;1
199;184;149;76;lake;false;unknown;0
200;158;126;173;land;true;dense_forest;9
201;112;204;207;sea;true;ocean;0
202;88;76;104;land;false;desert;4
203;97;207;51;land;true;city;1
204;77;45;116;land;false;plains;7
205;43;157;244;land;false;plains;8
206;214;213;91;land;true;plains;8
207;100;91;191;sea;true;ocean;0
208;49;42;113;sea;true;ocean;0
209;146;135;196;land;true;plains;8
210;78;88;136;land;false;hills;8
211;115;126;184;land;false;plains;8
212;163;176;242;sea;false;ocean;0
213;80;59;170;sea;false;ocean;0
214;117;104;172;land;true;volcanic_rock;9
215;28;43;118;land;true;submerged;9
216;95;98;87;land;false;volcanic_rock;2
217;46;49;109;sea;false;ocean;0
218;58;88;132;land;false;forest;1
219;238;94;23;land;false;badlands;2
220;4;247;116;lake;false;plains;0
221;218;190;121;land;false;snow;8
222;182;182;173;land;false;desert;4
223;127;127;119;land;false;desert;4
224;50;38;208;land;true;plains;8
225;133;132;88;land;false;city;4
226;35;28;128;land;false;plains;8
227;237;235;230;land;true;snow_mountain;2
228;76;50;25;land;false;savanna;4
229;110;122;119;land;false;hills;2
230;42;21;70;land;false;plains;2
231;5;135;36;lake;false;unknown;0
232;155;212;207;land;true;beach;4
233;84;204;82;lake;false;unknown;0
234;172;150;128;land;false;savanna;4
235;102;241;140;lake;false;unknown;0
236;119;251;170;lake;false;unknown;0
237;183;196;231;lake;false;city;0
238;117;212;17;lake;false;unknown;0
239;28;67;126;lake;false;ocean;0
240;166;89;14;land;false;hills;4
241;235;200;200;land;false;beach;2
242;228;232;166;land;false;hills;4
243;129;137;0;land;false;plains;4
244;66;68;208;sea;true;ocean;0
245;194;93;18;land;true;plains;1
246;103;127;156;land;false;forest;2
247;42;62;115;lake;false;unknown;0
248;135;223;223;lake;false;unknown;0
249;16;19;181;sea;true;ocean;0
250;25;41;83;lake;false;unknown;0
251;180;208;242;land;false;marsh;2
252;14;27;61;land;true;plains;1
253;169;208;77;land;true;mountain;1
254;203;213;31;land;false;hills;4
255;44;82;143;sea;false;ocean;0
256;119;221;116;land;true;plains;1
257;162;24;237;lake;false;unknown;0
258;16;38;72;sea;false;ocean;0
259;31;69;195;land;true;mountain;8
260;68;131;180;land;true;volcanic_rock;9
261;55;114;53;land;true;plains;1
262;76;90;161;land;false;plains;8
263;45;53;62;land;false;plains;8
264;160;165;252;land;false;snow;8
265;87;143;235;sea;false;ocean;0
266;15;36;50;sea;false;ocean;0
267;115;90;187;land;false;snow;8
268;45;53;63;land;false;plains;8
269;38;53;72;sea;false;ocean;0
270;22;24;128;sea;true;ocean;0
271;90;89;125;land;false;plains;8
272;219;43;176;land;false;hills;4
273;65;160;226;sea;true;ocean;0
274;64;80;162;lake;false;unknown;0
275;23;72;107;sea;false;ocean;0
276;185;20;99;lake;false;unknown;0
277;106;104;144;land;true;plains;8
278;109;132;167;land;false;plains;8
279;44;61;84;land;true;plains;9
280;17;139;233;land;false;plains;8
281;168;52;139;land;false;hills;4
282;38;98;187;sea;true;ocean;0
283;154;136;160;land;false;plains;1
284;154;81;178;land;false;mountain;4
285;86;120;159;land;false;subterranean;2
286;99;30;81;land;true;snow_mountain;7
287;205;159;89;land;false;subterranean_city;2
288;98;73;59;land;false;plains;1
289;185;251;34;lake;false;unknown;0
290;19;58;13;land;true;mountain;1
291;61;83;238;lake;false;unknown;0
292;192;112;68;land;false;plains;1
293;166;161;14;land;false;forest;4
294;33;36;108;land;false;plains;8
295;30;100;94;land;false;beach;4
296;107;94;69;land;false;city;1
297;132;241;206;lake;false;ocean;0
298;89;65;10;land;false;plains;1
299;138;180;242;sea;true;ocean;0
300;91;36;111;land;false;plains;1
301;36;255;0;land;true;plains;9
302;40;213;88;lake;false;unknown;0
303;11;13;55;sea;true;ocean;0
304;148;211;127;lake;false;unknown;0
305;62;129;134;lake;false;unknown;0
306;82;29;93;land;false;desert;4
307;239;255;99;land;false;plains;1
308;69;142;187;lake;false;unknown;0
309;46;247;46;land;false;forest;4
310;34;76;138;sea;false;ocean;0
311;181;241;53;lake;false;plains;0
312;80;114;80;land;false;mountain;4
313;88;106;206;lake;false;unknown;0
314;73;113;110;land;false;forest;1
315;212;29;80;land;true;plains;1
316;234;97;181;land;false;plains;8
317;86;34;34;land;false;forest;4
318;25;49;181;lake;false;unknown;0
319;130;220;147;land;false;hills;4
320;39;213;200;land;false;subterranean;2
321;27;232;236;lake;false;plains;0
322;203;220;183;land;false;forest;4
323;105;66;66;sea;true;ocean;0
324;209;186;132;land;false;plains;1
325;118;135;118;lake;false;unknown;0
326;138;26;107;lake;false;unknown;0
327;188;200;131;sea;false;ocean;0
328;55;64;113;lake;false;unknown;0
329;42;103;141;land;false;plains;8
330;37;157;233;land;false;hills;8
331;229;49;22;lake;false;plains;0
332;199;218;199;land;true;snow_mountain;4
333;203;104;235;land;false;hills;1
334;65;42;141;sea;true;ocean;0
335;45;39;177;sea;false;ocean;0
336;40;84;116;sea;true;ocean;0
337;180;211;192;sea;true;ocean;0
338;28;37;109;sea;false;ocean;0
339;171;214;241;land;false;plains;7
340;171;66;224;lake;false;unknown;0
341;68;255;160;land;false;plains;1
342;136;165;187;sea;false;ocean;0
343;121;153;211;land;false;snow;4
344;132;104;242;land;false;plains;3
345;182;36;151;lake;false;unknown;0
346;127;182;182;lake;false;unknown;0
347;255;179;0;land;false;desert;4
348;111;105;241;land;false;plains;7
349;255;0;174;land;false;hills;1
350;98;100;141;sea;true;ocean;0
351;42;49;193;land;false;plains;8
352;242;235;190;land;true;plains;9
353;79;86;218;sea;true;ocean;0
354;67;71;150;land;false;plains;8
355;111;101;36;land;true;beach;4
356;125;35;0;lake;false;plains;0
357;49;27;27;land;false;forest;4
358;86;164;172;lake;false;unknown;0
359;143;224;176;sea;false;ocean;0
360;69;67;153;lake;false;unknown;0
361;189;202;225;land;false;snow_forest;4
362;207;130;103;land;false;plains;1
363;59;63;135;land;false;plains;8
364;76;140;240;sea;false;ocean;0
365;167;203;166;land;true;plains;4
366;0;113;188;land;false;plains;2
367;79;24;77;lake;false;unknown;1
368;191;118;118;sea;true;ocean;0
369;223;173;220;land;false;plains;1
370;80;43;104;lake;false;ocean;0
371;123;239;192;land;false;plains;1
372;70;37;54;land;false;plains;1
373;110;127;90;land;false;plains;4
374;24;86;162;land;true;plains;8
375;197;183;4;land;false;plains;1
376;12;34;75;lake;false;unknown;0
377;110;138;183;sea;false;ocean;0
378;61;87;74;land;true;marsh;1
379;75;77;245;land;false;plains;1
380;37;88;181;land;false;forest;4
381;61;99;76;sea;true;ocean;0
382;193;133;178;land;true;forest;8
383;9;191;136;land;false;plains;2
384;182;167;192;land;false;plains;1
385;73;131;40;land;false;hills;2
386;37;125;35;land;true;mountain;8
387;63;45;108;land;false;plains;4
388;58;44;108;sea;true;ocean;0
389;21;24;143;sea;true;ocean;0
390;143;151;121;land;false;plains;8
391;0;65;85;land;false;hills;2
392;31;41;90;land;false;plains;8
393;242;55;239;land;true;beach;3
394;134;171;196;sea;true;ocean;0
395;121;105;177;land;true;plains;2
396;248;67;176;land;false;plains;3
397;50;91;117;sea;false;ocean;0
398;10;17;145;land;true;plains;7
399;9;217;149;land;false;city;3
400;31;23;176;land;false;plains;7
401;61;102;133;land;false;plains;8
402;161;195;223;lake;false;plains;0
403;185;187;126;land;true;city;2
404;107;35;35;land;false;plains;8
405;10;75;64;land;false;forest;4
406;107;136;103;land;false;city;8
407;153;41;62;land;true;mountain;2
408;14;37;5;land;true;forest;8
409;11;13;103;land;true;mountain;8
410;88;179;237;land;false;plains;8
411;66;170;230;sea;true;ocean;0
412;82;103;115;sea;true;ocean;0
413;212;229;167;land;false;plains;8
414;42;142;206;land;true;beach;3
415;43;52;112;land;false;tundra;8
416;18;225;187;land;true;hills;1
417;66;249;66;land;true;plains;1
418;199;218;162;land;false;plains;8
419;170;153;117;sea;true;ocean;0
420;91;108;85;land;false;plains;8
421;114;147;208;land;false;plains;8
422;33;58;105;land;false;plains;8
423;25;45;104;sea;true;ocean;0
424;131;174;116;land;true;forest;8
425;37;174;224;land;false;plains;8
426;213;112;102;land;true;plains;9
427;130;133;193;land;false;plains;8
428;116;177;218;land;true;hills;1
429;120;107;145;sea;true;ocean;0
430;160;63;63;land;false;tundra;8
431;24;27;90;land;true;city;8
432;145;24;104;land;false;plains;8
433;192;229;225;land;false;snow;8
434;18;0;0;land;false;plains;8
435;118;167;160;land;false;snow;8
436;27;130;194;land;false;plains;7
437;242;16;12;land;true;hills;1
438;162;196;157;land;true;forest;1
439;165;193;228;lake;false;ocean;0
440;110;111;173;lake;false;ocean;0
441;82;209;69;land;true;beach;3
442;200;168;204;land;false;plains;8
443;74;79;165;land;false;plains;8
444;154;0;0;land;false;tundra;8
445;253;61;109;land;true;beach;1
446;7;62;42;land;false;plains;1
447;66;79;122;land;false;plains;8
448;87;97;192;land;true;tundra;8
449;189;244;98;land;true;mountain;1
450;124;157;206;land;true;tundra;8
451;146;133;178;sea;false;ocean;0
452;209;192;192;land;false;plains;8
453;38;48;142;sea;false;ocean;0
454;18;216;127;land;false;forest;1
455;141;126;98;land;false;plains;1
456;99;158;71;land;false;plains;8
457;110;11;11;land;false;snow_hills;8
458;233;102;102;land;false;plains;8
459;97;199;48;land;false;plains;8
460;50;242;13;land;true;hills;3
461;0;253;255;land;false;ice;8
462;203;73;67;lake;false;lakes;0
463;126;83;83;land;false;snow_mountain;8
464;79;157;160;sea;false;ocean;0
465;128;28;28;land;false;snow_mountain;8
466;157;153;54;land;false;snow_hills;8
467;237;55;176;land;true;city;2
468;94;65;167;sea;true;ocean;0
469;252;255;0;land;false;snow;8
470;185;129;187;land;true;city;1
471;26;72;45;land;true;plains;2
472;172;157;172;land;false;plains;1
473;235;232;189;land;true;mountain;1
474;255;168;0;land;true;beach;1
475;13;175;175;land;false;plains;8
476;225;224;191;land;false;plains;8
477;136;130;42;land;true;plains;1
478;152;233;222;land;false;snow_hills;8
479;27;88;88;land;false;snow;8
480;0;255;144;land;false;ice;8
481;34;217;217;land;false;snow_hills;8
482;25;139;211;land;false;plains;7
483;101;91;57;land;true;plains;2
484;104;154;182;land;false;plains;8
485;40;94;125;land;false;plains;8
486;140;196;112;land;true;plains;2
487;16;24;175;land;false;plains;7
488;37;46;60;land;false;tundra;8
489;27;38;55;sea;true;ocean;0
490;39;56;184;sea;false;ocean;0
491;14;19;115;land;false;plains;8
492;9;12;76;sea;true;ocean;0
493;18;25;172;sea;true;ocean;0
494;24;203;184;sea;true;ocean;0
495;50;58;226;sea;false;ocean;0
496;52;58;183;land;true;tundra;8
497;26;28;78;land;false;mountain;8
498;69;75;195;land;false;plains;8
499;171;175;251;land;false;plains;8
500;95;26;64;land;true;beach;3
501;15;56;83;land;false;plains;7
502;56;81;86;land;true;tundra;8
503;13;63;18;land;false;city;1
504;48;155;174;land;false;plains;8
505;225;239;240;land;false;snow;8
506;19;27;189;sea;true;ocean;0
507;58;123;134;land;true;plains;8
508;57;103;77;land;true;hills;8
509;53;113;202;land;false;tundra;8
510;60;67;133;land;true;tundra;8
511;32;115;118;sea;false;ocean;0
512;24;93;137;sea;false;ocean;0
513;185;50;46;land;false;city;1
514;146;133;108;land;false;city;1
515;26;102;109;land;false;city;1
516;89;34;246;land;false;city;1
517;59;144;209;sea;true;ocean;0
518;4;170;78;land;true;plains;1
519;123;253;44;land;true;plains;1
520;68;28;65;land;false;plains;1
521;144;41;143;lake;false;unknown;0
522;56;217;218;lake;false;plains;0
523;11;44;207;sea;true;ocean;0
524;121;105;77;land;true;beach;3
525;237;155;176;land;true;plains;2
526;121;169;197;land;true;beach;9
527;2;61;216;land;true;plains;7
528;243;180;244;land;true;city;4
529;149;209;91;land;true;plains;1
530;73;105;18;land;false;hills;1
531;82;158;59;land;false;plains;1
532;138;99;161;land;true;snow_mountain;1
533;16;78;195;land;true;snow_mountain;1
534;79;55;29;land;false;hills;1
535;207;58;107;land;true;hills;1
536;228;180;47;land;true;plains;1
537;233;236;197;land;false;forest;1
538;250;246;20;land;true;plains;1
539;0;123;55;land;true;hills;1
540;236;130;210;land;false;forest;1
541;107;61;151;land;false;mountain;1
542;33;229;189;land;false;plains;1
543;169;21;40;land;true;hills;1
544;13;25;249;land;false;snow_mountain;1
545;16;122;68;land;true;hills;1
546;29;15;177;land;false;plains;1
547;203;78;135;land;true;plains;1
548;161;37;203;land;false;plains;1
549;118;32;142;land;true;hills;1
550;137;218;242;land;false;snow_mountain;1
551;232;192;73;land;false;mountain;1
552;1;78;199;land;true;hills;1
553;238;196;222;land;true;plains;1
554;85;53;47;land;true;hills;1
555;6;100;69;land;true;hills;1
556;207;153;254;land;false;plains;1
557;147;235;4;land;true;hills;1
558;139;215;183;land;false;hills;1
559;108;149;199;land;true;plains;1
560;71;42;32;land;true;forest;1
561;150;197;163;land;true;hills;1
562;177;168;114;land;true;plains;1
563;92;191;203;land;true;plains;1
564;162;160;177;land;true;hills;1
565;216;84;245;land;true;plains;1
566;124;20;37;land;true;plains;1
567;160;65;155;land;false;forest;1
568;133;251;126;land;false;forest;1
569;162;173;252;land;false;plains;1
570;208;239;177;land;false;mountain;1
571;142;210;111;land;true;mountain;1
572;28;116;96;land;false;mountain;1
573;118;35;247;land;true;plains;1
574;38;34;33;land;true;hills;1
575;74;54;80;land;true;plains;1
576;94;183;244;land;true;hills;1
577;238;188;227;land;true;hills;1
578;2;137;179;land;true;hills;1
579;150;249;64;land;true;plains;1
580;217;139;202;land;true;plains;1
581;159;202;164;land;true;hills;1
582;118;9;2;land;false;mountain;1
583;152;152;164;lake;false;unknown;0
584;148;187;150;land;false;plains;7
585;114;208;149;land;false;forest;4
586;218;33;118;land;false;city;1
587;59;67;157;land;true;hills;1
588;185;102;84;land;true;mountain;1
589;157;10;182;land;false;plains;1
590;183;60;123;land;false;city;1
591;186;108;219;land;false;plains;1
592;247;91;150;land;true;mountain;4
593;72;242;43;land;true;plains;9
594;12;216;33;land;false;plains;1
595;111;99;187;land;false;plains;1
596;105;226;233;land;false;plains;1
597;52;204;32;land;false;snow_mountain;1
598;64;183;26;land;true;plains;9
599;237;98;168;land;false;plains;1
600;16;27;90;land;true;plains;9
601;141;117;214;land;false;plains;1
602;45;183;167;land;false;plains;1
603;77;49;17;land;false;plains;1
604;183;242;28;land;false;plains;1
605;74;138;42;land;false;hills;1
606;88;191;130;land;false;plains;1
607;41;252;1;land;false;plains;1
608;72;42;73;land;false;hills;1
609;192;216;117;land;false;plains;1
610;0;121;147;land;false;forest;1
611;157;58;8;land;false;subterranean;3
612;113;164;173;land;false;plains;3
613;247;180;233;land;false;plains;3
614;251;1;75;land;false;plains;3
615;229;188;117;land;false;plains;3
616;247;96;189;land;false;plains;3
617;252;143;70;land;false;plains;3
618;167;188;87;land;false;plains;3
619;187;238;90;land;false;hills;1
620;246;188;223;land;false;plains;1
621;163;110;0;land;false;forest;1
622;71;44;96;land;true;hills;9
623;249;75;45;land;false;plains;1
624;87;112;157;land;false;plains;1
625;100;71;171;land;false;dense_forest;1
626;238;197;192;land;false;forest;1
627;75;161;140;land;false;plains;1
628;164;230;102;sea;true;ocean;0
629;213;202;28;land;false;forest;4
630;38;74;220;land;false;plains;4
631;138;158;124;land;true;plains;9
632;241;209;148;land;false;forest;1
633;196;61;34;land;false;plains;1
634;178;253;254;land;false;forest;1
635;163;215;88;land;false;forest;1
636;48;104;15;lake;false;unknown;0
637;99;159;134;land;false;plains;8
638;210;21;202;land;false;forest;1
639;130;216;137;land;false;forest;1
640;158;161;74;lake;true;unknown;0
641;134;204;1;land;false;mountain;1
642;194;209;126;land;false;plains;1
643;48;9;48;land;false;plains;1
644;14;107;116;land;false;plains;8
645;61;66;0;land;false;forest;1
646;247;187;23;land;false;city;1
647;164;254;138;land;false;hills;1
648;153;211;120;land;false;plains;1
649;57;207;43;land;false;plains;1
650;234;176;155;land;false;mountain;1
651;219;43;163;land;false;hills;1
652;149;186;217;land;false;plains;1
653;5;78;87;land;false;hills;1
654;136;157;209;land;false;plains;1
655;118;237;96;land;false;plains;1
656;140;191;11;land;false;forest;1
657;195;207;109;land;false;forest;1
658;14;234;193;land;false;plains;1
659;195;146;18;land;true;plains;9
660;66;155;118;land;false;plains;1
661;119;176;239;land;false;forest;1
662;28;51;79;land;true;plains;1
663;250;146;140;land;false;plains;1
664;63;76;210;land;false;plains;8
665;219;90;252;land;false;plains;1
666;19;208;6;land;false;plains;8
667;66;67;188;land;false;plains;1
668;253;202;95;land;false;mountain;1
669;61;95;100;land;false;mountain;1
670;127;197;46;land;false;plains;1
671;228;1;155;land;false;plains;1
672;188;254;169;land;true;desert;4
673;104;218;237;land;false;forest;1
674;35;116;195;lake;false;unknown;0
675;38;159;145;land;true;hills;1
676;185;94;5;land;false;plains;1
677;159;104;131;land;true;mountain;1
678;69;84;3;land;false;plains;1
679;174;231;158;lake;false;unknown;0
680;173;17;177;lake;false;unknown;0
681;67;76;128;land;true;dense_forest;4
682;43;149;234;land;true;plains;4
683;48;155;238;land;true;snow_hills;8
684;51;158;240;land;true;hills;1
685;58;164;245;sea;true;ocean;0
686;239;248;254;land;false;mountain;1
687;164;148;41;land;false;badlands;4
688;199;178;221;land;false;plains;9
689;98;48;89;land;false;dense_forest;1
690;90;137;21;land;false;plains;8
691;238;200;139;land;false;plains;1
692;53;216;55;land;false;plains;1
693;2;53;130;land;false;forest;1
694;125;0;216;land;true;beach;1
695;195;153;141;land;false;city;1
696;40;93;73;land;false;forest;1
697;110;114;217;land;false;forest;1
698;90;88;199;land;true;plains;1
699;134;134;203;land;true;hills;1
700;106;109;164;land;true;plains;4
701;137;140;183;land;true;hills;4
702;60;9;80;land;false;forest;1
703;14;127;233;lake;false;unknown;0
704;162;65;42;land;false;plains;1
705;223;73;104;land;false;hills;1
706;191;84;75;land;false;plains;1
707;173;31;215;land;false;forest;1
708;145;137;182;land;false;hills;1
709;234;159;210;land;false;plains;1
710;82;249;140;land;false;forest;1
711;118;55;13;land;false;plains;1
712;97;49;113;land;false;city;1
713;232;195;84;lake;false;unknown;0
714;104;62;79;land;true;plains;1
715;200;169;230;land;true;plains;1
716;27;179;44;land;false;hills;8
717;149;62;222;land;false;snow;8
718;179;94;42;land;false;city;8
719;1;66;158;land;false;plains;8
720;8;175;80;land;true;plains;9
721;231;135;165;land;false;hills;1
722;181;42;90;land;false;mountain;1
723;240;188;100;land;false;plains;9
724;111;156;185;land;false;plains;1
725;108;60;249;land;false;forest;1
726;87;135;57;land;false;hills;1
727;163;39;133;land;false;plains;1
728;7;64;219;land;false;hills;1
729;2;77;177;land;false;forest;1
730;46;85;104;land;false;plains;1
731;113;56;97;land;false;plains;1
732;20;124;74;land;false;plains;1
733;245;70;104;land;false;hills;1
734;218;68;163;land;false;plains;8
735;252;12;228;land;false;plains;1
736;241;198;234;land;false;forest;1
737;218;192;189;land;false;forest;1
738;29;88;66;land;false;plains;1
739;186;218;188;land;false;city;1
740;19;209;212;lake;false;mountain;0
741;183;9;86;land;true;beach;3
742;72;65;99;land;false;plains;3
743;181;140;137;land;true;hills;3
744;153;22;110;land;false;snow_mountain;6
745;96;135;223;land;false;jungle;3
746;63;17;90;land;false;plains;3
747;14;19;152;land;true;jungle;3
748;248;237;10;land;true;hills;1
749;184;232;203;land;false;plains;3
750;209;224;92;land;false;hills;3
751;233;160;143;land;false;jungle;3
752;7;97;111;land;false;plains;3
753;6;34;252;land;false;hills;3
754;226;23;122;land;false;hills;3
755;6;23;14;land;false;hills;3
756;218;38;200;land;false;plains;3
757;100;20;19;land;false;city;3
758;49;157;216;land;false;jungle;3
759;23;106;212;land;false;jungle;3
760;234;58;97;land;false;jungle;3
761;57;133;20;land;false;hills;3
762;96;253;33;land;false;hills;3
763;133;102;236;land;false;mountain;2
764;141;148;158;land;true;jungle;9
765;125;160;239;land;false;volcanic_rock;9
766;70;32;32;land;false;beach;9
767;120;20;20;land;true;hills;9
768;160;199;46;land;false;jungle;3
769;243;175;241;land;true;beach;9
770;203;65;231;land;false;plains;7
771;49;207;211;land;true;hills;9
772;154;185;251;land;true;volcanic_rock;9
773;254;122;159;land;false;plains;9
774;220;8;188;land;true;snow;8
775;21;106;204;land;false;volcanic_rock;9
776;142;174;91;land;true;beach;9
777;11;183;189;land;false;plains;7
778;16;181;127;land;true;hills;9
779;75;29;45;land;true;plains;9
780;118;31;88;land;false;plains;9
781;69;165;7;land;true;jungle;9
782;97;209;120;land;false;plains;9
783;71;46;25;land;true;jungle;9
784;253;78;97;land;true;jungle;9
785;38;179;205;land;false;volcanic_rock;3
786;154;118;148;land;false;plains;6
787;101;153;65;land;false;volcanic_rock;3
788;109;237;8;land;false;plains;3
