5;industrial_complex;3614.00;9.90;1370.00;3.73;0
5;air_base;3603.00;9.90;1364.00;3.83;0
5;naval_base;3634.00;9.50;1390.00;0.64;1454
5;naval_base;3583.00;9.75;1374.00;-2.36;685
5;naval_base;3607.00;9.70;1376.00;-2.55;685
5;naval_base;3629.00;9.57;1368.00;-3.73;1454
5;naval_base;3601.00;9.50;1369.00;1.19;6986
5;naval_base;3616.00;9.80;1372.00;-3.14;1454
5;naval_base;3614.00;9.53;1393.00;0.54;1454
5;naval_base;3599.00;9.50;1383.00;0.79;685
5;naval_base;3595.00;9.53;1390.00;-1.25;685
5;naval_base;3602.00;9.75;1378.00;-0.79;685
5;naval_base;3589.00;9.50;1385.00;-0.98;685
5;naval_base;3610.00;9.50;1386.00;1.25;1454
5;naval_base;3633.00;9.80;1355.00;-4.12;1454
5;naval_base;3584.00;9.53;1364.00;-0.79;6986
5;naval_base;3619.00;9.50;1391.00;0.24;1454
5;naval_base;3591.00;9.53;1362.00;0.46;6986
5;naval_base;3601.00;9.50;1366.00;-1.57;6986
5;naval_base;3616.00;9.50;1353.00;-1.57;6986
5;naval_base;3612.00;9.53;1366.00;-1.25;6986
5;naval_base;3600.00;9.50;1394.00;-1.37;685
5;bunker;3628.00;9.88;1369.00;0.18;0
5;bunker;3610.00;9.80;1356.00;1.39;0
5;bunker;3602.00;9.88;1364.00;4.40;0
5;bunker;3598.00;9.80;1389.00;0.79;0
5;bunker;3587.00;9.90;1370.00;4.91;0
5;bunker;3622.00;9.90;1394.00;0.18;0
5;bunker;3623.00;9.90;1367.00;2.85;0
5;bunker;3627.00;9.90;1402.00;0.69;0
5;bunker;3596.00;9.88;1363.00;1.90;0
5;bunker;3617.00;9.90;1371.00;4.91;0
5;bunker;3617.00;9.90;1365.00;1.29;0
5;bunker;3589.00;9.75;1379.00;3.96;0
5;bunker;3606.00;9.90;1393.00;0.34;0
5;bunker;3581.00;9.80;1367.00;3.36;0
5;bunker;3595.00;9.90;1371.00;4.57;0
5;bunker;3620.00;9.90;1357.00;2.41;0
5;bunker;3629.00;9.90;1358.00;0.25;0
5;bunker;3611.00;9.90;1372.00;0.35;0
5;bunker;3602.00;9.90;1380.00;4.47;0
5;bunker;3610.00;9.90;1392.00;0.85;0
5;bunker;3604.00;9.90;1388.00;3.87;0
5;bunker;3595.00;9.88;1378.00;5.08;0
5;coastal_bunker;3639.00;9.50;1389.00;0.64;0
5;coastal_bunker;3588.00;9.50;1383.00;-0.98;0
5;coastal_bunker;3633.00;9.75;1361.00;-4.12;0
5;coastal_bunker;3612.00;9.53;1366.00;-1.25;0
5;coastal_bunker;3602.00;9.75;1378.00;-0.79;0
5;coastal_bunker;3600.00;9.50;1395.00;-1.37;0
5;coastal_bunker;3581.00;9.75;1373.00;-2.36;0
5;coastal_bunker;3627.00;9.50;1380.00;-3.73;0
5;coastal_bunker;3587.00;9.50;1361.00;-0.79;0
5;coastal_bunker;3606.00;9.80;1375.00;-2.55;0
5;coastal_bunker;3623.00;9.50;1388.00;0.24;0
5;coastal_bunker;3604.00;9.73;1368.00;-1.57;0
5;coastal_bunker;3612.00;9.68;1361.00;-1.57;0
5;coastal_bunker;3590.00;9.50;1362.00;0.46;0
5;coastal_bunker;3598.00;9.50;1386.00;-1.25;0
5;coastal_bunker;3607.00;9.75;1385.00;1.25;0
5;coastal_bunker;3612.00;9.75;1389.00;0.54;0
5;coastal_bunker;3600.00;9.75;1369.00;1.19;0
5;coastal_bunker;3610.00;9.50;1380.00;0.79;0
5;coastal_bunker;3624.00;9.75;1374.00;-3.14;0
5;dockyard;3623.00;9.50;1388.00;0.24;0
5;anti_air_building;3611.00;9.70;1355.00;1.53;0
5;anti_air_building;3608.00;9.90;1390.00;5.65;0
5;anti_air_building;3590.00;9.90;1366.00;2.04;0
5;radar_station;3610.00;9.50;1380.00;0.02;0
5;nuclear_reactor;3591.00;9.90;1367.00;6.26;0
5;synthetic_refinery;3623.00;9.90;1372.00;4.10;0
6;arms_factory;3724.00;9.90;1456.00;4.17;0
6;arms_factory;3715.00;9.90;1442.00;5.37;0
6;arms_factory;3716.00;9.75;1436.00;3.21;0
6;arms_factory;3739.00;9.90;1447.00;6.23;0
6;arms_factory;3730.00;9.78;1448.00;1.16;0
6;arms_factory;3722.00;9.90;1461.00;5.28;0
6;industrial_complex;3723.00;9.68;1442.00;0.55;0
6;industrial_complex;3717.00;9.90;1443.00;3.22;0
6;industrial_complex;3730.00;9.90;1454.00;5.88;0
6;industrial_complex;3738.00;9.90;1448.00;3.73;0
6;industrial_complex;3718.00;9.90;1444.00;3.83;0
6;industrial_complex;3731.00;9.90;1437.00;1.67;0
6;air_base;3719.00;9.90;1444.00;4.33;0
6;naval_base;3721.00;9.57;1433.00;0.28;1605
6;naval_base;3740.00;9.50;1459.00;1.57;1605
6;naval_base;3707.00;9.50;1448.00;-0.67;1437
6;naval_base;3737.00;9.75;1435.00;0.59;1605
6;naval_base;3711.00;9.50;1442.00;-0.79;1437
6;naval_base;3731.00;9.88;1462.00;-4.04;249
6;bunker;3711.00;9.90;1455.00;4.84;0
6;bunker;3735.00;9.90;1448.00;1.23;0
6;bunker;3714.00;9.90;1445.00;2.78;0
6;bunker;3716.00;9.90;1439.00;0.62;0
6;bunker;3728.00;9.50;1441.00;1.83;0
6;bunker;3728.00;9.90;1456.00;5.95;0
6;coastal_bunker;3739.00;9.60;1456.00;1.57;0
6;coastal_bunker;3735.00;9.60;1432.00;0.59;0
6;coastal_bunker;3706.00;9.50;1451.00;-0.67;0
6;coastal_bunker;3726.00;9.60;1466.00;-4.04;0
6;coastal_bunker;3722.00;9.50;1431.00;0.28;0
6;coastal_bunker;3711.00;9.50;1440.00;-0.79;0
6;dockyard;3722.00;9.50;1431.00;0.28;0
6;anti_air_building;3722.00;9.90;1461.00;1.39;0
6;anti_air_building;3723.00;9.68;1442.00;4.40;0
6;anti_air_building;3717.00;9.90;1443.00;0.79;0
6;radar_station;3724.00;9.50;1449.00;5.39;0
6;nuclear_reactor;3738.00;9.90;1448.00;0.18;0
6;synthetic_refinery;3718.00;9.90;1444.00;2.85;0
7;arms_factory;3666.00;10.53;1536.00;3.21;0
7;arms_factory;3656.00;10.20;1528.00;6.23;0
7;arms_factory;3657.00;10.48;1515.00;1.16;0
7;arms_factory;3667.00;10.43;1537.00;5.28;0
7;arms_factory;3664.00;10.68;1528.00;0.55;0
7;arms_factory;3656.00;10.15;1516.00;3.22;0
7;industrial_complex;3668.00;10.38;1538.00;5.88;0
7;industrial_complex;3665.00;10.55;1512.00;3.73;0
7;industrial_complex;3663.00;11.00;1516.00;3.83;0
7;industrial_complex;3670.00;10.45;1539.00;1.67;0
7;industrial_complex;3665.00;10.88;1513.00;4.33;0
7;industrial_complex;3663.00;11.00;1517.00;0.71;0
7;air_base;3657.00;9.80;1522.00;3.73;0
7;naval_base;3666.00;9.78;1539.00;-2.82;1451
7;naval_base;3654.00;9.50;1513.00;-1.57;1443
7;naval_base;3670.00;9.73;1509.00;0.79;1444
7;naval_base;3654.00;9.68;1528.00;-1.82;1443
7;naval_base;3676.00;9.85;1527.00;-4.57;249
7;naval_base;3680.00;9.70;1532.00;-4.25;1440
7;bunker;3672.00;10.25;1515.00;2.78;0
7;bunker;3675.00;10.85;1536.00;0.62;0
7;bunker;3669.00;10.65;1536.00;1.83;0
7;bunker;3660.00;10.88;1515.00;5.95;0
7;bunker;3672.00;10.40;1526.00;2.68;0
7;bunker;3664.00;10.75;1529.00;3.90;0
7;coastal_bunker;3665.00;9.73;1538.00;-2.82;0
7;coastal_bunker;3656.00;9.68;1524.00;-1.82;0
7;coastal_bunker;3679.00;9.82;1531.00;0.67;0
7;coastal_bunker;3654.00;9.50;1515.00;-1.57;0
7;coastal_bunker;3672.00;9.95;1513.00;0.79;0
7;coastal_bunker;3676.00;9.60;1526.00;1.11;0
7;dockyard;3654.00;9.50;1515.00;-1.57;0
7;anti_air_building;3671.00;10.38;1516.00;0.79;0
7;anti_air_building;3675.00;10.85;1537.00;4.91;0
7;anti_air_building;3669.00;10.82;1533.00;0.18;0
7;radar_station;3667.00;10.50;1524.00;4.62;0
7;nuclear_reactor;3676.00;10.73;1538.00;0.69;0
7;synthetic_refinery;3669.00;10.75;1534.00;1.90;0
8;arms_factory;3891.00;10.95;1645.00;1.16;0
8;arms_factory;3906.00;10.48;1656.00;5.28;0
8;arms_factory;3897.00;12.45;1655.00;0.55;0
8;arms_factory;3890.00;11.80;1654.00;3.22;0
8;arms_factory;3898.00;12.13;1648.00;5.88;0
8;arms_factory;3894.00;10.98;1645.00;3.73;0
8;industrial_complex;3901.00;11.30;1657.00;3.83;0
8;industrial_complex;3900.00;12.55;1655.00;1.67;0
8;industrial_complex;3888.00;11.57;1655.00;4.33;0
8;industrial_complex;3890.00;12.00;1649.00;0.71;0
8;industrial_complex;3896.00;10.63;1645.00;3.73;0
8;industrial_complex;3905.00;10.43;1657.00;0.11;0
8;air_base;3890.00;11.40;1656.00;2.78;0
8;naval_base;3901.00;9.50;1645.00;0.79;1321
8;naval_base;3894.00;9.50;1665.00;-2.94;1321
8;naval_base;3882.00;9.50;1647.00;-0.46;1321
8;naval_base;3899.00;10.10;1646.00;0.00;1321
8;bunker;3889.00;11.35;1656.00;0.62;0
8;bunker;3894.00;10.98;1645.00;1.83;0
8;bunker;3906.00;11.13;1654.00;2.68;0
8;bunker;3904.00;11.48;1661.00;3.90;0
8;coastal_bunker;3904.00;10.88;1647.00;0.79;0
8;coastal_bunker;3883.00;9.50;1646.00;-0.46;0
8;coastal_bunker;3897.00;9.50;1644.00;0.00;0
8;coastal_bunker;3906.00;10.68;1664.00;-2.82;0
8;dockyard;3913.00;9.80;1656.00;-2.82;0
8;anti_air_building;3892.00;12.00;1650.00;4.40;0
8;anti_air_building;3897.00;11.20;1646.00;0.79;0
8;anti_air_building;3902.00;11.35;1659.00;4.91;0
8;radar_station;3897.00;12.45;1655.00;0.58;0
8;nuclear_reactor;3894.00;12.85;1653.00;2.85;0
8;synthetic_refinery;3895.00;12.00;1650.00;0.69;0
9;arms_factory;4013.00;13.07;1606.00;0.55;0
9;arms_factory;4007.00;11.80;1596.00;3.22;0
9;arms_factory;4019.00;12.68;1601.00;5.88;0
9;arms_factory;4008.00;11.70;1588.00;3.73;0
9;arms_factory;4009.00;12.90;1575.00;3.83;0
9;arms_factory;4014.00;12.68;1585.00;1.67;0
9;industrial_complex;4001.00;10.85;1601.00;4.33;0
9;industrial_complex;4011.00;11.82;1594.00;0.71;0
9;industrial_complex;4017.00;12.38;1594.00;3.73;0
9;industrial_complex;4002.00;10.85;1587.00;0.11;0
9;industrial_complex;4018.00;12.88;1593.00;2.78;0
9;industrial_complex;4008.00;13.23;1608.00;5.44;0
9;air_base;4000.00;10.78;1599.00;2.17;0
9;naval_base;3996.00;9.50;1589.00;-1.57;1316
9;naval_base;4011.00;10.30;1573.00;0.32;1318
9;naval_base;4009.00;10.25;1612.00;-3.61;850
9;naval_base;4019.00;11.10;1587.00;0.79;1318
9;bunker;4016.00;11.98;1601.00;2.68;0
9;bunker;3998.00;9.88;1587.00;3.90;0
9;bunker;4013.00;11.78;1597.00;1.73;0
9;bunker;4007.00;13.10;1608.00;5.96;0
9;bunker;4012.00;12.23;1584.00;2.34;0
9;bunker;4005.00;10.80;1574.00;0.18;0
9;coastal_bunker;4013.00;10.82;1575.00;0.32;0
9;coastal_bunker;4017.00;10.48;1583.00;0.79;0
9;coastal_bunker;3997.00;9.50;1587.00;-1.57;0
9;coastal_bunker;4024.00;10.03;1596.00;-4.39;0
9;coastal_bunker;4004.00;9.50;1611.00;-2.11;0
9;dockyard;4010.00;9.53;1572.00;0.32;0
9;anti_air_building;4013.00;11.95;1592.00;1.90;0
9;anti_air_building;4009.00;11.90;1582.00;4.91;0
9;anti_air_building;4010.00;11.75;1600.00;1.29;0
9;radar_station;4010.00;11.80;1593.00;4.93;0
9;nuclear_reactor;4020.00;13.00;1595.00;0.34;0
9;synthetic_refinery;4005.00;12.55;1579.00;3.36;0
11;arms_factory;3970.00;15.50;1807.00;3.83;0
11;arms_factory;3980.00;15.50;1813.00;1.67;0
11;arms_factory;3974.00;15.78;1788.00;4.33;0
11;arms_factory;3976.00;15.43;1793.00;0.71;0
11;arms_factory;3959.00;16.05;1812.00;3.73;0
11;arms_factory;3967.00;15.32;1804.00;0.11;0
11;industrial_complex;3962.00;15.78;1812.00;2.78;0
11;industrial_complex;3988.00;15.80;1805.00;5.44;0
11;industrial_complex;3962.00;18.50;1787.00;2.17;0
11;industrial_complex;3965.00;15.65;1794.00;4.84;0
11;industrial_complex;3983.00;15.40;1808.00;1.23;0
11;industrial_complex;3979.00;15.50;1816.00;2.78;0
11;air_base;3959.00;15.32;1800.00;0.62;0
11;bunker;3974.00;15.45;1822.00;5.95;0
11;bunker;3968.00;15.48;1794.00;2.68;0
11;bunker;3960.00;16.85;1790.00;3.90;0
11;bunker;3986.00;15.78;1815.00;1.73;0
11;bunker;3963.00;17.77;1816.00;4.40;0
11;bunker;3955.00;15.63;1806.00;2.34;0
11;bunker;3980.00;15.40;1819.00;0.18;0
11;bunker;3987.00;17.00;1794.00;1.39;0
11;bunker;3983.00;15.35;1807.00;4.40;0
11;bunker;3968.00;15.48;1808.00;0.79;0
11;bunker;3995.00;17.45;1802.00;4.91;0
11;anti_air_building;3979.00;15.53;1826.00;0.18;0
11;anti_air_building;3971.00;16.83;1786.00;2.85;0
11;anti_air_building;3981.00;15.40;1822.00;0.69;0
11;radar_station;3975.00;15.45;1808.00;2.76;0
11;nuclear_reactor;3969.00;17.95;1784.00;4.91;0
11;synthetic_refinery;3977.00;15.45;1812.00;1.29;0
12;arms_factory;4127.00;12.20;1620.00;4.33;0
12;arms_factory;4127.00;12.30;1626.00;0.71;0
12;arms_factory;4109.00;12.40;1617.00;3.73;0
12;arms_factory;4113.00;12.48;1628.00;0.11;0
12;arms_factory;4108.00;12.45;1615.00;2.78;0
12;arms_factory;4117.00;12.50;1627.00;5.44;0
12;industrial_complex;4127.00;12.25;1627.00;2.17;0
12;industrial_complex;4123.00;12.50;1628.00;4.84;0
12;industrial_complex;4124.00;12.48;1619.00;1.23;0
12;industrial_complex;4116.00;12.57;1615.00;2.78;0
12;industrial_complex;4109.00;12.45;1616.00;0.62;0
12;industrial_complex;4111.00;12.40;1627.00;1.83;0
12;air_base;4123.00;12.50;1629.00;5.95;0
12;bunker;4121.00;12.50;1625.00;2.68;0
12;bunker;4111.00;12.50;1616.00;3.90;0
12;bunker;4125.00;12.45;1627.00;1.73;0
12;bunker;4127.00;12.28;1622.00;4.40;0
12;bunker;4115.00;12.50;1629.00;5.96;0
12;anti_air_building;4116.00;12.50;1627.00;2.34;0
12;anti_air_building;4109.00;12.40;1626.00;0.18;0
12;anti_air_building;4129.00;11.82;1627.00;1.39;0
12;radar_station;4119.00;12.50;1621.00;6.15;0
12;nuclear_reactor;4126.00;12.45;1619.00;0.79;0
12;synthetic_refinery;4108.00;12.43;1616.00;4.91;0
13;arms_factory;3604.00;14.03;1574.00;3.73;0
13;arms_factory;3627.00;13.70;1587.00;0.11;0
13;arms_factory;3622.00;11.90;1566.00;2.78;0
13;arms_factory;3621.00;13.40;1568.00;5.44;0
13;arms_factory;3605.00;13.07;1582.00;2.17;0
13;arms_factory;3623.00;12.48;1578.00;4.84;0
13;industrial_complex;3619.00;12.50;1578.00;1.23;0
13;industrial_complex;3622.00;12.23;1572.00;2.78;0
13;industrial_complex;3616.00;12.48;1583.00;0.62;0
13;industrial_complex;3618.00;12.78;1587.00;1.83;0
13;industrial_complex;3619.00;13.45;1589.00;5.95;0
13;industrial_complex;3633.00;13.95;1584.00;2.68;0
13;air_base;3612.00;12.68;1573.00;3.90;0
13;naval_base;3627.00;10.68;1590.00;-3.61;1451
13;naval_base;3620.00;10.73;1564.00;0.00;1443
13;naval_base;3629.00;9.78;1566.00;0.32;1443
13;naval_base;3631.00;11.78;1572.00;1.19;1451
13;naval_base;3600.00;11.78;1591.00;-2.16;1448
13;naval_base;3600.00;9.50;1566.00;-1.57;1448
13;naval_base;3597.00;9.50;1578.00;-1.25;1448
13;naval_base;3625.00;13.28;1587.00;-3.61;1451
13;naval_base;3611.00;12.65;1591.00;-3.52;1451
13;bunker;3601.00;13.10;1577.00;0.69;0
13;bunker;3609.00;11.68;1578.00;1.90;0
13;bunker;3629.00;13.03;1585.00;1.29;0
13;bunker;3613.00;13.25;1563.00;0.34;0
13;bunker;3625.00;10.90;1580.00;3.36;0
13;bunker;3602.00;13.18;1568.00;2.41;0
13;bunker;3603.00;13.82;1590.00;0.35;0
13;bunker;3616.00;13.45;1592.00;4.47;0
13;bunker;3625.00;13.40;1568.00;3.87;0
13;bunker;3615.00;12.65;1571.00;5.08;0
13;coastal_bunker;3600.00;9.50;1566.00;-1.57;0
13;coastal_bunker;3612.00;9.50;1560.00;0.00;0
13;coastal_bunker;3632.00;10.35;1572.00;1.19;0
13;coastal_bunker;3604.00;10.90;1592.00;-2.16;0
13;coastal_bunker;3612.00;12.85;1591.00;-3.52;0
13;coastal_bunker;3633.00;10.40;1579.00;-3.61;0
13;coastal_bunker;3629.00;11.00;1567.00;0.32;0
13;coastal_bunker;3596.00;9.63;1581.00;-1.57;0
13;coastal_bunker;3621.00;12.38;1589.00;-3.14;0
13;dockyard;3629.00;9.78;1566.00;0.32;0
13;anti_air_building;3608.00;12.48;1587.00;3.08;0
13;anti_air_building;3614.00;12.68;1588.00;0.92;0
13;anti_air_building;3634.00;13.10;1584.00;1.02;0
13;radar_station;3616.00;13.55;1577.00;6.07;0
13;nuclear_reactor;3623.00;11.38;1566.00;2.98;0
13;synthetic_refinery;3610.00;11.50;1580.00;4.54;0
14;arms_factory;3949.00;10.70;1775.00;2.78;0
14;arms_factory;3935.00;11.63;1779.00;5.44;0
14;arms_factory;3943.00;10.50;1771.00;2.17;0
14;arms_factory;3903.00;10.50;1777.00;4.84;0
14;arms_factory;3942.00;10.50;1780.00;1.23;0
14;arms_factory;3947.00;16.18;1799.00;2.78;0
14;industrial_complex;3891.00;10.50;1780.00;0.62;0
14;industrial_complex;3926.00;10.50;1785.00;1.83;0
14;industrial_complex;3908.00;10.10;1795.00;5.95;0
14;industrial_complex;3903.00;10.50;1780.00;2.68;0
14;industrial_complex;3937.00;10.50;1799.00;3.90;0
14;industrial_complex;3914.00;10.50;1782.00;1.73;0
14;air_base;3892.00;10.80;1788.00;4.40;0
14;bunker;3929.00;10.55;1768.00;5.96;0
14;bunker;3936.00;10.55;1783.00;2.34;0
14;bunker;3925.00;9.95;1797.00;0.18;0
14;bunker;3890.00;11.98;1787.00;1.39;0
14;bunker;3909.00;10.50;1787.00;4.40;0
14;bunker;3914.00;10.32;1795.00;0.79;0
14;bunker;3923.00;10.50;1791.00;0.18;0
14;bunker;3912.00;10.50;1776.00;0.69;0
14;bunker;3893.00;10.50;1776.00;4.91;0
14;bunker;3934.00;9.90;1808.00;1.29;0
14;bunker;3900.00;10.50;1776.00;3.96;0
14;bunker;3937.00;10.98;1768.00;0.34;0
14;bunker;3933.00;10.50;1792.00;3.36;0
14;bunker;3948.00;12.38;1780.00;4.57;0
14;bunker;3958.00;16.13;1780.00;2.41;0
14;bunker;3912.00;10.50;1774.00;0.25;0
14;bunker;3948.00;16.63;1796.00;0.35;0
14;bunker;3901.00;10.50;1787.00;4.47;0
14;anti_air_building;3929.00;10.05;1797.00;0.85;0
14;anti_air_building;3891.00;11.25;1786.00;3.87;0
14;anti_air_building;3922.00;10.40;1794.00;5.08;0
14;radar_station;3924.00;10.50;1790.00;4.40;0
14;nuclear_reactor;3937.00;11.75;1779.00;5.58;0
14;synthetic_refinery;3945.00;10.50;1771.00;0.86;0
15;arms_factory;3940.00;11.73;1679.00;2.17;0
15;arms_factory;3937.00;10.50;1696.00;4.84;0
15;arms_factory;3929.00;10.35;1696.00;1.23;0
15;arms_factory;3937.00;10.50;1695.00;2.78;0
15;arms_factory;3930.00;10.45;1687.00;0.62;0
15;arms_factory;3934.00;10.57;1686.00;1.83;0
15;industrial_complex;3951.00;10.50;1694.00;5.95;0
15;industrial_complex;3923.00;9.90;1684.00;2.68;0
15;industrial_complex;3924.00;9.93;1683.00;3.90;0
15;industrial_complex;3954.00;10.50;1688.00;1.73;0
15;industrial_complex;3942.00;10.50;1695.00;4.40;0
15;industrial_complex;3936.00;12.18;1678.00;5.96;0
15;air_base;3937.00;12.23;1677.00;2.34;0
15;bunker;3949.00;10.50;1689.00;0.18;0
15;bunker;3925.00;9.98;1685.00;1.39;0
15;bunker;3942.00;10.50;1693.00;4.40;0
15;bunker;3927.00;10.30;1696.00;4.91;0
15;bunker;3939.00;10.50;1687.00;0.18;0
15;anti_air_building;3937.00;10.50;1688.00;2.85;0
15;anti_air_building;3930.00;10.45;1688.00;0.69;0
15;anti_air_building;3945.00;10.50;1696.00;1.90;0
15;radar_station;3936.00;10.50;1691.00;5.69;0
15;nuclear_reactor;3953.00;10.50;1692.00;1.29;0
15;synthetic_refinery;3947.00;10.50;1691.00;3.96;0
16;arms_factory;3688.00;12.85;1621.00;1.23;0
16;arms_factory;3685.00;9.88;1619.00;2.78;0
16;arms_factory;3695.00;15.55;1623.00;0.62;0
16;arms_factory;3692.00;14.73;1622.00;1.83;0
16;arms_factory;3688.00;12.82;1629.00;5.95;0
16;arms_factory;3696.00;15.40;1624.00;2.68;0
16;industrial_complex;3693.00;15.38;1623.00;3.90;0
16;industrial_complex;3691.00;11.18;1632.00;1.73;0
16;industrial_complex;3696.00;15.35;1625.00;4.40;0
16;industrial_complex;3689.00;10.45;1614.00;5.96;0
16;industrial_complex;3693.00;10.35;1608.00;2.34;0
16;industrial_complex;3680.00;12.57;1627.00;0.18;0
16;air_base;3691.00;12.53;1616.00;1.39;0
16;naval_base;3696.00;10.23;1608.00;-0.59;1451
16;bunker;3686.00;11.45;1621.00;0.79;0
16;coastal_bunker;3676.00;9.50;1620.00;-0.59;0
16;dockyard;3690.00;9.95;1633.00;-2.76;0
16;anti_air_building;3689.00;13.60;1622.00;2.85;0
16;anti_air_building;3697.00;13.93;1620.00;0.69;0
16;anti_air_building;3690.00;14.32;1627.00;1.90;0
16;radar_station;3687.00;13.60;1626.00;5.69;0
16;nuclear_reactor;3689.00;10.23;1632.00;1.29;0
16;synthetic_refinery;3683.00;12.03;1629.00;3.96;0
17;arms_factory;4400.00;9.90;2261.00;0.62;0
17;arms_factory;4393.00;9.90;2269.00;1.83;0
17;arms_factory;4384.00;9.90;2260.00;5.95;0
17;arms_factory;4385.00;9.90;2270.00;2.68;0
17;arms_factory;4394.00;9.90;2263.00;3.90;0
17;arms_factory;4389.00;9.90;2254.00;1.73;0
17;industrial_complex;4384.00;9.90;2262.00;4.40;0
17;industrial_complex;4393.00;9.90;2256.00;5.96;0
17;industrial_complex;4384.00;9.90;2273.00;2.34;0
17;industrial_complex;4389.00;9.90;2255.00;0.18;0
17;industrial_complex;4401.00;9.90;2252.00;1.39;0
17;industrial_complex;4400.00;9.90;2262.00;4.40;0
17;air_base;4400.00;9.90;2257.00;0.79;0
17;naval_base;4387.00;9.80;2278.00;-2.86;3113
